,x1,x2,y
0,-0.3944362344250994,-0.8730931747784209,0
1,0.9745926489225785,-0.2303575219233244,0
2,0.35864343553187167,-0.992782357073611,0
3,0.7623257325852719,-0.793755354093893,0
4,0.5115312196226367,0.748712055790079,0
5,-0.0819475352165165,-0.7697328491861987,1
6,-0.3078523358810219,0.7297878336232894,1
7,-0.2919990489819885,0.771619164824614,1
8,-0.5628478879751343,-0.49309768960119205,1
9,0.8148938260221837,0.09296476004335069,1
10,-0.9366012350834798,0.17637651134602325,0
11,-0.9760350077379081,-0.028439830266315212,0
12,0.1880664287316995,-0.7083334016123494,1
13,-0.6641643647668677,-0.37689239277349773,1
14,0.43870730181457024,0.822474502597052,0
15,-0.8292625194695438,-0.22892835199223788,1
16,0.3009415412156875,-0.9400100464724963,0
17,0.9011433237528479,-0.4457630268249827,0
18,0.6347750669223166,-0.2219150595615766,1
19,-0.06247666728798325,-0.7419119520671645,1
20,-0.5277535372651051,-0.6494605137897748,1
21,-0.8273015046696959,-0.014846876418726215,1
22,0.9323433277393345,-0.44461315616599534,0
23,0.36693271460657784,-0.9941345927688102,0
24,0.19973757362032035,-1.0207111946771916,0
25,-0.4307239628845933,0.7354214310923713,1
26,-0.5991834056709734,-0.47410689225504,1
27,1.0744642008918248,0.11510322419996732,0
28,-0.8056320510632892,-0.7029470484829992,0
29,0.11863603341495574,-1.0699506519880966,0
30,0.16995782623207442,1.0379842340629684,0
31,-0.8173037215935471,0.2263361476093314,1
32,-0.06104598439140452,1.0100294844011104,0
33,-0.9908071644642683,-0.12577233972074717,0
34,0.326895924517337,-0.7047618783190834,1
35,0.4008121653072895,-0.7921330266544615,1
36,-0.7098102988696797,-0.16810525323220046,1
37,-0.9571569026340717,0.23796068617572885,0
38,-0.7345808139055192,-0.2980870026903422,1
39,1.0074177190308558,0.003692279233317188,0
40,-0.6823790769899668,-0.4423879337930429,1
41,0.6740381378640763,0.5265681863475327,1
42,0.04853794840562492,-1.0002585043202379,0
43,0.07356773131122021,0.7242589352515045,1
44,0.6998702147986734,-0.6172629182086522,0
45,1.000110455229438,0.08028310465092843,0
46,0.31440058391482406,-0.8194972200572208,1
47,-0.9607917292332951,-0.20260286112112108,0
48,0.12184750342390041,1.0022002562305536,0
49,-0.7204695770303049,0.4306434257891866,1
50,-0.1906095798447169,0.752929448185375,1
51,0.8793220005125839,-0.5601978172244014,0
52,0.39255007780630113,0.6812159810973639,1
53,0.18415717920866495,-0.7821936107181053,1
54,0.71993557945142,0.36625442760384685,1
55,-0.6858065959614403,-0.7018823030843886,0
56,0.8015169012856789,0.16384072983303122,1
57,-0.7337185881342972,0.014185466213844061,1
58,0.8497172369852533,0.1468702010551443,1
59,0.7558894693709582,-0.1746289563410973,1
60,0.7690320905314595,0.32393899632712486,1
61,-0.9002417203743787,0.41764089517985264,0
62,-0.5655526182684378,-0.6110030451705856,1
63,0.5155970530123675,0.8472643187189753,0
64,0.49972322640542655,-0.9110923746173013,0
65,-0.7407644312021019,-0.3599887909146021,1
66,0.2382952734066371,1.012007088776045,0
67,-0.909225996220531,0.2884665253874936,0
68,0.5141220810065245,-0.6434691248428795,1
69,-0.22216333758472356,0.9070948916446911,0
70,-0.8358203637687972,0.5393166917121343,0
71,-0.9532670846643455,-0.3502751804992792,0
72,0.7484378288458233,-0.2243501423758421,1
73,-0.7349841632269196,-0.026323459659347778,1
74,0.11342141909462333,0.806171411513321,1
75,-0.7269767666839105,0.1355074509081453,1
76,0.7843070624052382,0.311830674924711,1
77,-0.7577435063475738,-0.6496414885900631,0
78,0.5606010347154738,-0.7462809207462129,0
79,-0.34072813607020697,1.0008499972583136,0
80,0.3670975693365581,-0.9208610205783878,0
81,0.8214991302430159,0.4759052032962115,0
82,0.9564555676503212,0.24804641296723218,0
83,0.8591972127245153,0.30860821251835774,0
84,0.8578903949809837,0.0015612261160300386,1
85,0.5937296889692131,-0.7930549181431803,0
86,-0.3059926452234663,-0.9837752257323109,0
87,-0.8732275511097289,0.23732433801874758,0
88,-0.17484246418064503,0.8142627093599418,1
89,0.7639880673243291,0.4477524203453579,1
90,-1.0581826098816205,-0.21012606220134908,0
91,-0.4627674023772985,0.7705830248332378,1
92,-0.20557969235801843,-0.7877336650669761,1
93,-0.7726103010930534,0.526445287970932,0
94,0.6189965614608872,0.7936072515154307,0
95,-0.5017406033421337,-0.5424725324569295,1
96,0.0678581831641292,-1.005220686203358,0
97,-0.45377343282764143,0.9290786353280271,0
98,-0.7121696780864629,-0.4834379050620307,1
99,-0.950644335837159,0.27573713254715454,0
100,-0.9774220881598763,-0.017486850956177503,0
101,-0.3300838793606544,-0.7357977223523633,1
102,0.4864210908922895,-0.6060549744471637,1
103,-1.0651297656112382,-0.022408442352827587,0
104,0.5576248502079655,-0.7296652062588977,0
105,-0.6016449697788377,-0.5153877717845787,1
106,-0.7557545517546892,-0.13530185079884058,1
107,-0.16632031046524212,1.047645643023969,0
108,0.7817580557836666,0.1346102920964356,1
109,0.8485041586497856,0.48356175570902,0
110,0.24664204725030492,0.7657653303457628,1
111,0.9176360205568989,-0.26666278720994674,0
112,-0.9594117383498084,-0.2553529895842823,0
113,-0.8194036858743503,-0.5366653381280563,0
114,0.8906598997623395,-0.058043651104939524,1
115,0.8063808253064163,-0.14163526887049696,1
116,0.49851702413336324,-0.850134126421864,0
117,0.4356706897095496,0.6774346407786623,1
118,-0.9644715236431881,-0.3699788302231047,0
119,0.5753749464790985,-0.4842807008544635,1
120,0.05944819053157634,0.6695336017419635,1
121,0.528449013297969,0.6020529732019866,1
122,-0.6075856244270225,0.6699370675066952,0
123,0.8028035615420303,0.055334712267965894,1
124,-0.20480772291053867,0.7046797574769421,1
125,0.3932400630843095,0.9083952662351298,0
126,-0.7305001504783099,-0.6249985494024459,0
127,0.01902393412982739,0.7393346717374164,1
128,0.6309719415318559,0.8166492966907803,0
129,0.4487982860992392,-0.7756244894844369,1
130,0.472681749809733,0.7082762841947919,1
131,0.10108433293535128,0.7389877185504394,1
